state,sex,age_group,death_month,all_cause_deaths
RJ,Male,30-34,4,180
RJ,Male,35-39,4,230
RJ,Male,40-44,4,313
RJ,Male,45-49,4,362
RJ,Male,50-54,4,546
RJ,Male,55-59,4,747
RJ,Male,60-64,4,911
RJ,Male,65-69,4,1004
RJ,Male,70-74,4,1065
RJ,Male,75-79,4,902
RJ,Male,80-84,4,784
RJ,Male,85-89,4,576
RJ,Male,90+,4,461
RJ,Male,0,5,125
RJ,Male,1-4,5,11
RJ,Male,5-9,5,8
RJ,Male,10-14,5,14
RJ,Male,15-19,5,108
RJ,Male,20-24,5,192
RJ,Male,25-29,5,156
RJ,Male,30-34,5,185
RJ,Male,35-39,5,270
RJ,Male,40-44,5,353
RJ,Male,45-49,5,444
RJ,Male,50-54,5,649
RJ,Male,55-59,5,955
RJ,Male,60-64,5,1193
RJ,Male,65-69,5,1443
RJ,Male,70-74,5,1413
RJ,Male,75-79,5,1250
RJ,Male,80-84,5,1091
RJ,Male,85-89,5,789
RJ,Male,90+,5,576
RJ,Male,0,6,78
RJ,Male,1-4,6,9
RJ,Male,5-9,6,10
RJ,Male,10-14,6,13
RJ,Male,15-19,6,89
RJ,Male,20-24,6,128
RJ,Male,25-29,6,131
RJ,Male,30-34,6,113
RJ,Male,35-39,6,152
RJ,Male,40-44,6,245
RJ,Male,45-49,6,281
RJ,Male,50-54,6,431
RJ,Male,55-59,6,623
RJ,Male,60-64,6,804
RJ,Male,65-69,6,916
RJ,Male,70-74,6,942
RJ,Male,75-79,6,839
RJ,Male,80-84,6,731
RJ,Male,85-89,6,523
RJ,Male,90+,6,390
RJ,Male,0,7,129
RJ,Male,1-4,7,11
RJ,Male,5-9,7,6
RJ,Male,10-14,7,10
RJ,Male,15-19,7,91
RJ,Male,20-24,7,166
RJ,Male,25-29,7,128
RJ,Male,30-34,7,137
RJ,Male,35-39,7,163
RJ,Male,40-44,7,212
RJ,Male,45-49,7,252
RJ,Male,50-54,7,394
RJ,Male,55-59,7,574
RJ,Male,60-64,7,746
RJ,Male,65-69,7,850
RJ,Male,70-74,7,862
RJ,Male,75-79,7,774
RJ,Male,80-84,7,658
RJ,Male,85-89,7,491
RJ,Male,90+,7,429
RJ,Male,0,8,118
RJ,Male,1-4,8,12
RJ,Male,5-9,8,6
RJ,Male,10-14,8,5
RJ,Male,15-19,8,82
RJ,Male,20-24,8,154
RJ,Male,25-29,8,132
RJ,Male,30-34,8,159
RJ,Male,35-39,8,177
RJ,Male,40-44,8,196
RJ,Male,45-49,8,289
RJ,Male,50-54,8,394
RJ,Male,55-59,8,568
RJ,Male,60-64,8,742
RJ,Male,65-69,8,873
RJ,Male,70-74,8,877
RJ,Male,75-79,8,828
RJ,Male,80-84,8,687
RJ,Male,85-89,8,520
RJ,Male,90+,8,387
RJ,Male,0,9,96
RJ,Male,1-4,9,11
RJ,Male,5-9,9,4
RJ,Male,10-14,9,12
RJ,Male,15-19,9,75
RJ,Male,20-24,9,154
RJ,Male,25-29,9,137
RJ,Male,30-34,9,139
RJ,Male,35-39,9,160
RJ,Male,40-44,9,217
RJ,Male,45-49,9,297
RJ,Male,50-54,9,382
RJ,Male,55-59,9,526
RJ,Male,60-64,9,672
RJ,Male,65-69,9,815
RJ,Male,70-74,9,851
RJ,Male,75-79,9,677
RJ,Male,80-84,9,618
RJ,Male,85-89,9,444
RJ,Male,90+,9,334
RJ,Male,0,10,98
RJ,Male,1-4,10,13
RJ,Male,5-9,10,9
RJ,Male,10-14,10,11
RJ,Male,15-19,10,112
RJ,Male,20-24,10,152
RJ,Male,25-29,10,165
RJ,Male,30-34,10,143
RJ,Male,35-39,10,180
RJ,Male,40-44,10,209
RJ,Male,45-49,10,268
RJ,Male,50-54,10,357
RJ,Male,55-59,10,521
RJ,Male,60-64,10,695
RJ,Male,65-69,10,770
RJ,Male,70-74,10,771
RJ,Male,75-79,10,732
RJ,Male,80-84,10,612
RJ,Male,85-89,10,466
RJ,Male,90+,10,345
RJ,Male,0,11,101
RJ,Male,1-4,11,19
RJ,Male,5-9,11,11
RJ,Male,10-14,11,19
RJ,Male,15-19,11,87
RJ,Male,20-24,11,156
RJ,Male,25-29,11,160
RJ,Male,30-34,11,140
RJ,Male,35-39,11,191
RJ,Male,40-44,11,232
RJ,Male,45-49,11,257
RJ,Male,50-54,11,391
RJ,Male,55-59,11,585
RJ,Male,60-64,11,745
RJ,Male,65-69,11,893
RJ,Male,70-74,11,864
RJ,Male,75-79,11,804
RJ,Male,80-84,11,728
RJ,Male,85-89,11,558
RJ,Male,90+,11,420
RJ,Male,0,12,129
RJ,Male,1-4,12,23
RJ,Male,5-9,12,7
RJ,Male,10-14,12,14
RJ,Male,15-19,12,98
RJ,Male,20-24,12,157
RJ,Male,25-29,12,145
RJ,Male,30-34,12,181
RJ,Male,35-39,12,193
RJ,Male,40-44,12,255
RJ,Male,45-49,12,332
RJ,Male,50-54,12,489
RJ,Male,55-59,12,683
RJ,Male,60-64,12,911
RJ,Male,65-69,12,1195
RJ,Male,70-74,12,1177
RJ,Male,75-79,12,1028
RJ,Male,80-84,12,951
RJ,Male,85-89,12,680
RJ,Male,90+,12,539
SP,Female,0,1,208
SP,Female,1-4,1,29
SP,Female,5-9,1,21
SP,Female,10-14,1,9
SP,Female,15-19,1,61
SP,Female,20-24,1,82
SP,Female,25-29,1,77
SP,Female,30-34,1,119
SP,Female,35-39,1,170
SP,Female,40-44,1,270
SP,Female,45-49,1,319
SP,Female,50-54,1,464
SP,Female,55-59,1,620
SP,Female,60-64,1,823
SP,Female,65-69,1,1057
SP,Female,70-74,1,1171
SP,Female,75-79,1,1279
SP,Female,80-84,1,1561
SP,Female,85-89,1,1462
SP,Female,90+,1,1693
SP,Female,0,2,204
SP,Female,1-4,2,26
SP,Female,5-9,2,15
SP,Female,10-14,2,19
SP,Female,15-19,2,47
SP,Female,20-24,2,69
SP,Female,25-29,2,78
SP,Female,30-34,2,116
SP,Female,35-39,2,159
SP,Female,40-44,2,223
SP,Female,45-49,2,314
SP,Female,50-54,2,369
SP,Female,55-59,2,625
SP,Female,60-64,2,800
SP,Female,65-69,2,1023
SP,Female,70-74,2,1048
SP,Female,75-79,2,1160
SP,Female,80-84,2,1360
SP,Female,85-89,2,1343
SP,Female,90+,2,1515
SP,Female,0,3,276
SP,Female,1-4,3,39
SP,Female,5-9,3,13
SP,Female,10-14,3,24
SP,Female,15-19,3,43
SP,Female,20-24,3,93
SP,Female,25-29,3,109
SP,Female,30-34,3,140
SP,Female,35-39,3,185
SP,Female,40-44,3,278
SP,Female,45-49,3,331
SP,Female,50-54,3,506
SP,Female,55-59,3,709
SP,Female,60-64,3,965
SP,Female,65-69,3,1096
SP,Female,70-74,3,1266
SP,Female,75-79,3,1391
SP,Female,80-84,3,1641
SP,Female,85-89,3,1488
SP,Female,90+,3,1705
SP,Female,0,4,237
SP,Female,1-4,4,29
SP,Female,5-9,4,10
SP,Female,10-14,4,14
SP,Female,15-19,4,34
SP,Female,20-24,4,68
SP,Female,25-29,4,84
SP,Female,30-34,4,125
SP,Female,35-39,4,221
SP,Female,40-44,4,298
SP,Female,45-49,4,388
SP,Female,50-54,4,528
SP,Female,55-59,4,731
SP,Female,60-64,4,1032
SP,Female,65-69,4,1148
SP,Female,70-74,4,1277
SP,Female,75-79,4,1346
SP,Female,80-84,4,1564
SP,Female,85-89,4,1468
SP,Female,90+,4,1650
SP,Female,0,5,203
SP,Female,1-4,5,26
SP,Female,5-9,5,11
SP,Female,10-14,5,20
SP,Female,15-19,5,53
SP,Female,20-24,5,78
SP,Female,25-29,5,99
SP,Female,30-34,5,146
SP,Female,35-39,5,235
SP,Female,40-44,5,312
SP,Female,45-49,5,424
SP,Female,50-54,5,609
SP,Female,55-59,5,836
SP,Female,60-64,5,1190
SP,Female,65-69,5,1403
SP,Female,70-74,5,1588
SP,Female,75-79,5,1680
SP,Female,80-84,5,1937
SP,Female,85-89,5,1781
SP,Female,90+,5,1937
SP,Female,0,6,193
SP,Female,1-4,6,19
SP,Female,5-9,6,10
SP,Female,10-14,6,25
SP,Female,15-19,6,37
SP,Female,20-24,6,76
SP,Female,25-29,6,105
SP,Female,30-34,6,135
SP,Female,35-39,6,204
SP,Female,40-44,6,302
SP,Female,45-49,6,435
SP,Female,50-54,6,572
SP,Female,55-59,6,879
SP,Female,60-64,6,1147
SP,Female,65-69,6,1390
SP,Female,70-74,6,1570
SP,Female,75-79,6,1697
SP,Female,80-84,6,1829
SP,Female,85-89,6,1846
SP,Female,90+,6,1975
SP,Female,0,7,181
SP,Female,1-4,7,24
SP,Female,5-9,7,12
SP,Female,10-14,7,17
SP,Female,15-19,7,57
SP,Female,20-24,7,84
SP,Female,25-29,7,111
SP,Female,30-34,7,144
SP,Female,35-39,7,223
SP,Female,40-44,7,309
SP,Female,45-49,7,411
SP,Female,50-54,7,631
SP,Female,55-59,7,845
SP,Female,60-64,7,1148
SP,Female,65-69,7,1435
SP,Female,70-74,7,1690
SP,Female,75-79,7,1745
SP,Female,80-84,7,1956
SP,Female,85-89,7,1785
SP,Female,90+,7,2083
SP,Female,0,8,178
SP,Female,1-4,8,26
SP,Female,5-9,8,12
SP,Female,10-14,8,18
SP,Female,15-19,8,62
SP,Female,20-24,8,90
SP,Female,25-29,8,97
SP,Female,30-34,8,143
SP,Female,35-39,8,211
SP,Female,40-44,8,302
SP,Female,45-49,8,415
SP,Female,50-54,8,540
SP,Female,55-59,8,797
SP,Female,60-64,8,1164
SP,Female,65-69,8,1448
SP,Female,70-74,8,1598
SP,Female,75-79,8,1729
SP,Female,80-84,8,1938
SP,Female,85-89,8,1801
SP,Female,90+,8,2096
SP,Female,0,9,186
SP,Female,1-4,9,17
SP,Female,5-9,9,7
SP,Female,10-14,9,21
SP,Female,15-19,9,57
SP,Female,20-24,9,79
SP,Female,25-29,9,85
SP,Female,30-34,9,126
SP,Female,35-39,9,181
SP,Female,40-44,9,312
SP,Female,45-49,9,393
SP,Female,50-54,9,507
SP,Female,55-59,9,754
SP,Female,60-64,9,1002
SP,Female,65-69,9,1227
SP,Female,70-74,9,1472
SP,Female,75-79,9,1488
SP,Female,80-84,9,1768
SP,Female,85-89,9,1644
SP,Female,90+,9,1906
SP,Female,0,10,202
SP,Female,1-4,10,34
SP,Female,5-9,10,9
SP,Female,10-14,10,18
SP,Female,15-19,10,51
SP,Female,20-24,10,77
SP,Female,25-29,10,90
SP,Female,30-34,10,141
SP,Female,35-39,10,182
SP,Female,40-44,10,289
SP,Female,45-49,10,383
SP,Female,50-54,10,483
SP,Female,55-59,10,739
SP,Female,60-64,10,967
SP,Female,65-69,10,1281
SP,Female,70-74,10,1416
SP,Female,75-79,10,1639
SP,Female,80-84,10,1898
SP,Female,85-89,10,1877
SP,Female,90+,10,2115
SP,Female,0,11,182
SP,Female,1-4,11,22
SP,Female,5-9,11,10
SP,Female,10-14,11,18
SP,Female,15-19,11,44
SP,Female,20-24,11,78
SP,Female,25-29,11,87
SP,Female,30-34,11,119
SP,Female,35-39,11,182
SP,Female,40-44,11,247
SP,Female,45-49,11,351
SP,Female,50-54,11,421
SP,Female,55-59,11,668
SP,Female,60-64,11,992
SP,Female,65-69,11,1073
SP,Female,70-74,11,1317
SP,Female,75-79,11,1423
SP,Female,80-84,11,1518
SP,Female,85-89,11,1456
SP,Female,90+,11,1715
SP,Female,0,12,209
SP,Female,1-4,12,19
SP,Female,5-9,12,14
SP,Female,10-14,12,34
SP,Female,15-19,12,38
SP,Female,20-24,12,94
SP,Female,25-29,12,101
SP,Female,30-34,12,143
SP,Female,35-39,12,206
SP,Female,40-44,12,322
SP,Female,45-49,12,363
SP,Female,50-54,12,527
SP,Female,55-59,12,796
SP,Female,60-64,12,1082
SP,Female,65-69,12,1284
SP,Female,70-74,12,1400
SP,Female,75-79,12,1548
SP,Female,80-84,12,1741
SP,Female,85-89,12,1602
SP,Female,90+,12,1916
SP,Male,0,1,289
SP,Male,1-4,1,30
SP,Male,5-9,1,26
SP,Male,10-14,1,34
SP,Male,15-19,1,155
SP,Male,20-24,1,263
SP,Male,25-29,1,220
SP,Male,30-34,1,284
SP,Male,35-39,1,356
SP,Male,40-44,1,439
SP,Male,45-49,1,583
SP,Male,50-54,1,837
SP,Male,55-59,1,1078
SP,Male,60-64,1,1325
SP,Male,65-69,1,1478
SP,Male,70-74,1,1474
SP,Male,75-79,1,1316
SP,Male,80-84,1,1333
SP,Male,85-89,1,997
SP,Male,90+,1,798
SP,Male,0,2,253
SP,Male,1-4,2,32
SP,Male,5-9,2,14
SP,Male,10-14,2,25
SP,Male,15-19,2,129
SP,Male,20-24,2,198
SP,Male,25-29,2,222
SP,Male,30-34,2,237
SP,Male,35-39,2,354
SP,Male,40-44,2,414
SP,Male,45-49,2,527
SP,Male,50-54,2,775
SP,Male,55-59,2,999
SP,Male,60-64,2,1253
SP,Male,65-69,2,1393
SP,Male,70-74,2,1323
SP,Male,75-79,2,1383
SP,Male,80-84,2,1251
SP,Male,85-89,2,969
SP,Male,90+,2,751
SP,Male,0,3,272
SP,Male,1-4,3,49
SP,Male,5-9,3,17
SP,Male,10-14,3,29
SP,Male,15-19,3,147
SP,Male,20-24,3,227
SP,Male,25-29,3,236
SP,Male,30-34,3,340
SP,Male,35-39,3,380
SP,Male,40-44,3,455
SP,Male,45-49,3,622
SP,Male,50-54,3,873
SP,Male,55-59,3,1106
SP,Male,60-64,3,1478
SP,Male,65-69,3,1591
SP,Male,70-74,3,1535
SP,Male,75-79,3,1570
SP,Male,80-84,3,1441
SP,Male,85-89,3,1153
SP,Male,90+,3,851
SP,Male,0,4,257
SP,Male,1-4,4,29
SP,Male,5-9,4,18
SP,Male,10-14,4,20
SP,Male,15-19,4,140
SP,Male,20-24,4,235
SP,Male,25-29,4,252
SP,Male,30-34,4,309
SP,Male,35-39,4,430
SP,Male,40-44,4,556
SP,Male,45-49,4,644
SP,Male,50-54,4,940
SP,Male,55-59,4,1209
SP,Male,60-64,4,1523
SP,Male,65-69,4,1703
SP,Male,70-74,4,1671
SP,Male,75-79,4,1615
SP,Male,80-84,4,1422
SP,Male,85-89,4,1108
SP,Male,90+,4,805
SP,Male,0,5,237
SP,Male,1-4,5,29
SP,Male,5-9,5,19
SP,Male,10-14,5,28
SP,Male,15-19,5,125
SP,Male,20-24,5,249
SP,Male,25-29,5,264
SP,Male,30-34,5,331
SP,Male,35-39,5,465
SP,Male,40-44,5,618
SP,Male,45-49,5,744
SP,Male,50-54,5,1074
SP,Male,55-59,5,1491
SP,Male,60-64,5,1830
SP,Male,65-69,5,2085
SP,Male,70-74,5,2080
SP,Male,75-79,5,1921
SP,Male,80-84,5,1770
SP,Male,85-89,5,1357
SP,Male,90+,5,1063
SP,Male,0,6,232
SP,Male,1-4,6,16
SP,Male,5-9,6,21
SP,Male,10-14,6,19
SP,Male,15-19,6,123
SP,Male,20-24,6,197
SP,Male,25-29,6,253
SP,Male,30-34,6,335
SP,Male,35-39,6,442
SP,Male,40-44,6,610
SP,Male,45-49,6,806
SP,Male,50-54,6,1099
SP,Male,55-59,6,1387
SP,Male,60-64,6,1848
SP,Male,65-69,6,2107
SP,Male,70-74,6,2064
SP,Male,75-79,6,2008
SP,Male,80-84,6,1860
SP,Male,85-89,6,1398
SP,Male,90+,6,1088
SP,Male,0,7,221
SP,Male,1-4,7,38
SP,Male,5-9,7,15
SP,Male,10-14,7,33
SP,Male,15-19,7,107
SP,Male,20-24,7,233
SP,Male,25-29,7,231
SP,Male,30-34,7,323
SP,Male,35-39,7,446
SP,Male,40-44,7,593
SP,Male,45-49,7,785
SP,Male,50-54,7,1124
SP,Male,55-59,7,1532
SP,Male,60-64,7,1899
SP,Male,65-69,7,2266
SP,Male,70-74,7,2179
SP,Male,75-79,7,2122
SP,Male,80-84,7,1935
SP,Male,85-89,7,1426
SP,Male,90+,7,1102
SP,Male,0,8,245
SP,Male,1-4,8,26
SP,Male,5-9,8,15
SP,Male,10-14,8,28
SP,Male,15-19,8,125
SP,Male,20-24,8,252
SP,Male,25-29,8,239
SP,Male,30-34,8,334
SP,Male,35-39,8,425
SP,Male,40-44,8,575
SP,Male,45-49,8,808
SP,Male,50-54,8,1083
SP,Male,55-59,8,1452
SP,Male,60-64,8,1920
SP,Male,65-69,8,2074
SP,Male,70-74,8,2040
SP,Male,75-79,8,1962
SP,Male,80-84,8,1909
SP,Male,85-89,8,1453
SP,Male,90+,8,1079
SP,Male,0,9,219
SP,Male,1-4,9,35
SP,Male,5-9,9,16
SP,Male,10-14,9,24
SP,Male,15-19,9,144
SP,Male,20-24,9,254
SP,Male,25-29,9,238
SP,Male,30-34,9,312
SP,Male,35-39,9,393
SP,Male,40-44,9,504
SP,Male,45-49,9,687
SP,Male,50-54,9,905
SP,Male,55-59,9,1299
SP,Male,60-64,9,1609
SP,Male,65-69,9,1826
SP,Male,70-74,9,1903
SP,Male,75-79,9,1721
SP,Male,80-84,9,1638
SP,Male,85-89,9,1209
SP,Male,90+,9,999
SP,Male,0,10,246
SP,Male,1-4,10,27
SP,Male,5-9,10,20
SP,Male,10-14,10,22
SP,Male,15-19,10,147
SP,Male,20-24,10,246
SP,Male,25-29,10,248
SP,Male,30-34,10,330
SP,Male,35-39,10,413
SP,Male,40-44,10,507
SP,Male,45-49,10,681
SP,Male,50-54,10,934
SP,Male,55-59,10,1169
SP,Male,60-64,10,1618
SP,Male,65-69,10,1780
SP,Male,70-74,10,1818
SP,Male,75-79,10,1739
SP,Male,80-84,10,1686
SP,Male,85-89,10,1234
SP,Male,90+,10,1010
SP,Male,0,11,241
SP,Male,1-4,11,27
SP,Male,5-9,11,15
SP,Male,10-14,11,24
SP,Male,15-19,11,112
SP,Male,20-24,11,244
SP,Male,25-29,11,260
SP,Male,30-34,11,318
SP,Male,35-39,11,379
SP,Male,40-44,11,480
SP,Male,45-49,11,644
SP,Male,50-54,11,871
SP,Male,55-59,11,1213
SP,Male,60-64,11,1432
SP,Male,65-69,11,1634
SP,Male,70-74,11,1705
SP,Male,75-79,11,1566
SP,Male,80-84,11,1452
SP,Male,85-89,11,1143
SP,Male,90+,11,864
SP,Male,0,12,255
SP,Male,1-4,12,34
SP,Male,5-9,12,20
SP,Male,10-14,12,17
SP,Male,15-19,12,140
SP,Male,20-24,12,268
SP,Male,25-29,12,254
SP,Male,30-34,12,352
SP,Male,35-39,12,466
SP,Male,40-44,12,557
SP,Male,45-49,12,697
SP,Male,50-54,12,926
SP,Male,55-59,12,1299
SP,Male,60-64,12,1726
SP,Male,65-69,12,1924
SP,Male,70-74,12,1943
SP,Male,75-79,12,1664
SP,Male,80-84,12,1628
SP,Male,85-89,12,1259
SP,Male,90+,12,907
PR,Female,0,1,48
PR,Female,1-4,1,7
PR,Female,5-9,1,8
PR,Female,10-14,1,11
PR,Female,15-19,1,19
PR,Female,20-24,1,18
PR,Female,25-29,1,27
PR,Female,30-34,1,23
PR,Female,35-39,1,37
PR,Female,40-44,1,56
PR,Female,45-49,1,72
PR,Female,50-54,1,99
PR,Female,55-59,1,143
PR,Female,60-64,1,190
PR,Female,65-69,1,263
PR,Female,70-74,1,296
PR,Female,75-79,1,348
PR,Female,80-84,1,344
PR,Female,85-89,1,333
PR,Female,90+,1,286
PR,Female,0,2,45
PR,Female,1-4,2,6
PR,Female,5-9,2,5
PR,Female,10-14,2,8
PR,Female,15-19,2,10
PR,Female,20-24,2,18
PR,Female,25-29,2,35
PR,Female,30-34,2,28
PR,Female,35-39,2,40
PR,Female,40-44,2,69
PR,Female,45-49,2,67
PR,Female,50-54,2,102
PR,Female,55-59,2,146
PR,Female,60-64,2,180
PR,Female,65-69,2,234
PR,Female,70-74,2,251
PR,Female,75-79,2,296
PR,Female,80-84,2,334
PR,Female,85-89,2,303
PR,Female,90+,2,275
PR,Female,0,3,51
PR,Female,1-4,3,10
PR,Female,5-9,3,1
PR,Female,10-14,3,14
PR,Female,15-19,3,16
PR,Female,20-24,3,19
PR,Female,25-29,3,21
PR,Female,30-34,3,26
PR,Female,35-39,3,51
PR,Female,40-44,3,65
PR,Female,45-49,3,80
PR,Female,50-54,3,121
PR,Female,55-59,3,163
PR,Female,60-64,3,220
PR,Female,65-69,3,269
PR,Female,70-74,3,277
PR,Female,75-79,3,311
PR,Female,80-84,3,355
PR,Female,85-89,3,354
PR,Female,90+,3,316
PR,Female,0,4,46
PR,Female,1-4,4,8
PR,Female,5-9,4,1
PR,Female,10-14,4,7
PR,Female,15-19,4,10
PR,Female,20-24,4,21
PR,Female,25-29,4,23
PR,Female,30-34,4,32
PR,Female,35-39,4,47
PR,Female,40-44,4,62
PR,Female,45-49,4,90
PR,Female,50-54,4,125
PR,Female,55-59,4,163
PR,Female,60-64,4,223
PR,Female,65-69,4,234
PR,Female,70-74,4,262
PR,Female,75-79,4,298
PR,Female,80-84,4,323
PR,Female,85-89,4,278
PR,Female,90+,4,275
PR,Female,0,5,58
PR,Female,1-4,5,6
PR,Female,5-9,5,8
PR,Female,10-14,5,7
PR,Female,15-19,5,10
PR,Female,20-24,5,21
PR,Female,25-29,5,22
PR,Female,30-34,5,28
PR,Female,35-39,5,55
PR,Female,40-44,5,53
PR,Female,45-49,5,73
PR,Female,50-54,5,115
PR,Female,55-59,5,153
PR,Female,60-64,5,216
PR,Female,65-69,5,254
PR,Female,70-74,5,276
PR,Female,75-79,5,329
PR,Female,80-84,5,397
PR,Female,85-89,5,297
PR,Female,90+,5,311
PR,Female,0,6,45
PR,Female,1-4,6,4
PR,Female,5-9,6,5
PR,Female,10-14,6,4
PR,Female,15-19,6,10
PR,Female,20-24,6,20
PR,Female,25-29,6,24
PR,Female,30-34,6,25
PR,Female,35-39,6,39
PR,Female,40-44,6,49
PR,Female,45-49,6,93
PR,Female,50-54,6,115
PR,Female,55-59,6,173
PR,Female,60-64,6,209
PR,Female,65-69,6,257
PR,Female,70-74,6,295
PR,Female,75-79,6,369
PR,Female,80-84,6,398
PR,Female,85-89,6,321
PR,Female,90+,6,331
PR,Female,0,7,63
PR,Female,1-4,7,3
PR,Female,5-9,7,5
PR,Female,10-14,7,3
PR,Female,15-19,7,10
PR,Female,20-24,7,19
PR,Female,25-29,7,28
PR,Female,30-34,7,35
PR,Female,35-39,7,64
PR,Female,40-44,7,54
PR,Female,45-49,7,99
PR,Female,50-54,7,151
PR,Female,55-59,7,197
PR,Female,60-64,7,240
PR,Female,65-69,7,318
PR,Female,70-74,7,371
PR,Female,75-79,7,395
PR,Female,80-84,7,448
PR,Female,85-89,7,406
PR,Female,90+,7,379
PR,Female,0,8,47
PR,Female,1-4,8,11
PR,Female,5-9,8,3
PR,Female,10-14,8,7
PR,Female,15-19,8,11
PR,Female,20-24,8,26
PR,Female,25-29,8,29
PR,Female,30-34,8,35
PR,Female,35-39,8,46
PR,Female,40-44,8,70
PR,Female,45-49,8,85
PR,Female,50-54,8,130
PR,Female,55-59,8,199
PR,Female,60-64,8,259
PR,Female,65-69,8,324
PR,Female,70-74,8,365
PR,Female,75-79,8,419
PR,Female,80-84,8,424
PR,Female,85-89,8,406
PR,Female,90+,8,394
PR,Female,0,9,55
PR,Female,1-4,9,6
PR,Female,5-9,9,5
PR,Female,10-14,9,3
PR,Female,15-19,9,16
PR,Female,20-24,9,23
PR,Female,25-29,9,18
PR,Female,30-34,9,35
PR,Female,35-39,9,47
PR,Female,40-44,9,59
PR,Female,45-49,9,110
PR,Female,50-54,9,112
PR,Female,55-59,9,186
PR,Female,60-64,9,224
PR,Female,65-69,9,281
PR,Female,70-74,9,372
PR,Female,75-79,9,372
PR,Female,80-84,9,406
PR,Female,85-89,9,403
PR,Female,90+,9,338
PR,Female,0,10,64
PR,Female,1-4,10,4
PR,Female,5-9,10,2
PR,Female,10-14,10,9
PR,Female,15-19,10,7
PR,Female,20-24,10,21
PR,Female,25-29,10,25
PR,Female,30-34,10,29
PR,Female,35-39,10,43
PR,Female,40-44,10,60
PR,Female,45-49,10,83
PR,Female,50-54,10,92
PR,Female,55-59,10,158
PR,Female,60-64,10,227
PR,Female,65-69,10,320
PR,Female,70-74,10,314
PR,Female,75-79,10,359
PR,Female,80-84,10,394
PR,Female,85-89,10,389
PR,Female,90+,10,337
PR,Female,0,11,34
PR,Female,1-4,11,11
PR,Female,5-9,11,5
PR,Female,10-14,11,6
PR,Female,15-19,11,14
PR,Female,20-24,11,17
PR,Female,25-29,11,27
PR,Female,30-34,11,27
PR,Female,35-39,11,52
PR,Female,40-44,11,59
PR,Female,45-49,11,96
PR,Female,50-54,11,118
PR,Female,55-59,11,181
PR,Female,60-64,11,233
PR,Female,65-69,11,280
PR,Female,70-74,11,314
PR,Female,75-79,11,372
PR,Female,80-84,11,377
PR,Female,85-89,11,336
PR,Female,90+,11,316
PR,Female,0,12,47
PR,Female,1-4,12,16
PR,Female,5-9,12,5
PR,Female,10-14,12,3
PR,Female,15-19,12,17
PR,Female,20-24,12,24
PR,Female,25-29,12,29
PR,Female,30-34,12,36
PR,Female,35-39,12,52
PR,Female,40-44,12,69
PR,Female,45-49,12,107
PR,Female,50-54,12,141
PR,Female,55-59,12,189
PR,Female,60-64,12,311
PR,Female,65-69,12,327
PR,Female,70-74,12,409
PR,Female,75-79,12,423
PR,Female,80-84,12,411
PR,Female,85-89,12,381
PR,Female,90+,12,351
PR,Male,0,1,71
PR,Male,1-4,1,8
PR,Male,5-9,1,5
PR,Male,10-14,1,9
PR,Male,15-19,1,43
PR,Male,20-24,1,76
PR,Male,25-29,1,87
PR,Male,30-34,1,92
PR,Male,35-39,1,96
PR,Male,40-44,1,114
PR,Male,45-49,1,147
PR,Male,50-54,1,218
PR,Male,55-59,1,253
PR,Male,60-64,1,314
PR,Male,65-69,1,362
PR,Male,70-74,1,369
PR,Male,75-79,1,378
PR,Male,80-84,1,303
PR,Male,85-89,1,258
PR,Male,90+,1,198
PR,Male,0,2,67
PR,Male,1-4,2,13
PR,Male,5-9,2,10
PR,Male,10-14,2,14
PR,Male,15-19,2,45
PR,Male,20-24,2,103
PR,Male,25-29,2,75
PR,Male,30-34,2,85
PR,Male,35-39,2,97
PR,Male,40-44,2,114
PR,Male,45-49,2,153
PR,Male,50-54,2,186
PR,Male,55-59,2,252
PR,Male,60-64,2,289
PR,Male,65-69,2,361
PR,Male,70-74,2,354
PR,Male,75-79,2,323
PR,Male,80-84,2,318
PR,Male,85-89,2,240
PR,Male,90+,2,167
PR,Male,0,3,61
PR,Male,1-4,3,7
PR,Male,5-9,3,5
PR,Male,10-14,3,4
PR,Male,15-19,3,49
PR,Male,20-24,3,107
PR,Male,25-29,3,81
PR,Male,30-34,3,87
PR,Male,35-39,3,115
PR,Male,40-44,3,133
PR,Male,45-49,3,145
PR,Male,50-54,3,192
PR,Male,55-59,3,269
PR,Male,60-64,3,317
PR,Male,65-69,3,398
PR,Male,70-74,3,385
PR,Male,75-79,3,391
PR,Male,80-84,3,401
PR,Male,85-89,3,241
PR,Male,90+,3,185
PR,Male,0,4,57
PR,Male,1-4,4,7
PR,Male,5-9,4,7
PR,Male,10-14,4,6
PR,Male,15-19,4,52
PR,Male,20-24,4,86
PR,Male,25-29,4,80
PR,Male,30-34,4,78
PR,Male,35-39,4,85
PR,Male,40-44,4,117
PR,Male,45-49,4,151
PR,Male,50-54,4,193
PR,Male,55-59,4,254
PR,Male,60-64,4,302
PR,Male,65-69,4,363
PR,Male,70-74,4,382
PR,Male,75-79,4,382
PR,Male,80-84,4,353
PR,Male,85-89,4,240
PR,Male,90+,4,181
PR,Male,0,5,71
PR,Male,1-4,5,9
PR,Male,5-9,5,4
PR,Male,10-14,5,9
PR,Male,15-19,5,39
PR,Male,20-24,5,73
PR,Male,25-29,5,91
PR,Male,30-34,5,81
PR,Male,35-39,5,111
PR,Male,40-44,5,97
